TRAIN_NAME,TRAIN,ORIGIN,SERVICE,WAGON_CLASS,NUM_WAGONS,LEG_NUM
3PM7,3PM7SCJ,SCJ,NR2,NR,2,2
3PM7,3PM7AFT,AFT,3PM7,RQSY,3,3
3PM7,3PM7AFT,AFT,3PM7,RRQY,2,3
3PM7,3PM7AFT,AFT,3PM7FUEL,RQSY,1,3
3PM7,3PM7AFT,AFT,3PME,RRAY,1,3
3PM7,3PM7AFT,AFT,3PME,RRQY,5,3
3PM7,3PM7AFT,AFT,3PMEE,RRQY,1,3
3PM7,3PM7AFT,AFT,3PMP,RRAY,7,3
3PM7,3PM7AFT,AFT,3PMP,RRQY,2,3
3PM7,3PM7AFT,AFT,NR3,NR,3,3
3PM7,3PM7TLB,TLB,3PM7,RQSY,3,4
3PM7,3PM7TLB,TLB,3PM7,RRQY,2,4
3PM7,3PM7TLB,TLB,3PM7FUEL,RQSY,1,4
3PM7,3PM7TLB,TLB,3PME,RRQY,5,4
3PM7,3PM7TLB,TLB,3PME,RRAY,1,4
3PM7,3PM7TLB,TLB,3PMEE,RRQY,1,4
3PM7,3PM7TLB,TLB,3PMP,RRAY,7,4
3PM7,3PM7TLB,TLB,3PMP,RRQY,2,4
3PM7,3PM7TLB,TLB,NR3,NR,3,4
3PM7,3PM7PFT,PFT,3PAE,RRQY,2,1
3PM7,3PM7PFT,PFT,3PAP,RRQY,1,1
3PM7,3PM7PFT,PFT,3PAP,RQSY,2,1
3PM7,3PM7PFT,PFT,3PM7,RRQY,2,1
3PM7,3PM7PFT,PFT,3PM7,RQSY,3,1
3PM7,3PM7PFT,PFT,3PM7FUEL,RQSY,1,1
3PM7,3PM7PFT,PFT,3PME,RRQY,5,1
3PM7,3PM7PFT,PFT,3PME,RRAY,1,1
3PM7,3PM7PFT,PFT,3PMEE,RRQY,1,1
3PM7,3PM7PFT,PFT,3PMP,RRAY,7,1
3PM7,3PM7PFT,PFT,3PMP,RRQY,2,1
3PM7,3PM7PFT,PFT,CREW VAN,RZAY,1,1
3PM7,3PM7PFT,PFT,NR2,NR,2,1
3PS7,3PS7GBJ,GBJ,3PB6,RRQY,1,3
3PS7,3PS7GBJ,GBJ,3PB6,RQSY,7,3
3PS7,3PS7GBJ,GBJ,3PB6,RRAY,1,3
3PS7,3PS7GBJ,GBJ,3PS7FUEL,RQSY,1,3
3PS7,3PS7GBJ,GBJ,3PSE,RQJW,2,3
3PS7,3PS7GBJ,GBJ,3PSE,RQSY,1,3
3PS7,3PS7GBJ,GBJ,3PSE,RRQY,2,3
3PS7,3PS7GBJ,GBJ,3PSEE,RQSY,1,3
3PS7,3PS7GBJ,GBJ,3PSP,RRQY,1,3
3PS7,3PS7GBJ,GBJ,3PSP,RRYY,3,3
3PS7,3PS7GBJ,GBJ,NR2,NR,2,3
3PS7,3PS7SCJ,SCJ,3PB6,RQSY,7,2
3PS7,3PS7SCJ,SCJ,3PB6,RRQY,1,2
3PS7,3PS7SCJ,SCJ,3PB6,RRAY,1,2
3PS7,3PS7SCJ,SCJ,3PG6,RQZY,1,2
3PS7,3PS7SCJ,SCJ,3PG6,RRQY,1,2
3PS7,3PS7SCJ,SCJ,3PG6,RQZYT,1,2
3PS7,3PS7SCJ,SCJ,3PS7FUEL,RQSY,1,2
3PS7,3PS7SCJ,SCJ,3PSB,RQZY,4,2
3PS7,3PS7SCJ,SCJ,3PSE,RRQY,2,2
3PS7,3PS7SCJ,SCJ,3PSE,RQSY,1,2
3PS7,3PS7SCJ,SCJ,3PSE,RQJW,2,2
3PS7,3PS7SCJ,SCJ,3PSEE,RQSY,1,2
3PS7,3PS7SCJ,SCJ,3PSH,RQZYT,4,2
3PS7,3PS7SCJ,SCJ,3PSP,RRQY,1,2
3PS7,3PS7SCJ,SCJ,3PSP,RRYY,3,2
3PS7,3PS7SCJ,SCJ,NR2,NR,2,2
3PS7,3PS7PFT,PFT,3PB6,RRQY,1,1
3PS7,3PS7PFT,PFT,3PB6,RRAY,1,1
3PS7,3PS7PFT,PFT,3PB6,RQSY,7,1
3PS7,3PS7PFT,PFT,3PG6,RQZYT,1,1
3PS7,3PS7PFT,PFT,3PG6,RQZY,1,1
3PS7,3PS7PFT,PFT,3PG6,RRQY,1,1
3PS7,3PS7PFT,PFT,3PS7FUEL,RQSY,1,1
3PS7,3PS7PFT,PFT,3PSB,RQZY,4,1
3PS7,3PS7PFT,PFT,3PSE,RRQY,2,1
3PS7,3PS7PFT,PFT,3PSE,RQJW,2,1
3PS7,3PS7PFT,PFT,3PSE,RQSY,1,1
3PS7,3PS7PFT,PFT,3PSEE,RQSY,1,1
3PS7,3PS7PFT,PFT,3PSH,RQZYT,4,1
3PS7,3PS7PFT,PFT,3PSP,RRQY,1,1
3PS7,3PS7PFT,PFT,3PSP,RRYY,3,1
3PS7,3PS7PFT,PFT,NR2,NR,2,1
3SB5,3SB5SFT,SFT,3SB5,RRAY,6,1
3SB5,3SB5SFT,SFT,3SB5,SQTY,1,1
3SB5,3SB5SFT,SFT,3SB5,RQJW,5,1
3SB5,3SB5SFT,SFT,3SB5,RQSY,7,1
3SB5,3SB5SFT,SFT,5PB6,RQSY,1,1
3SB5,3SB5SFT,SFT,5PB6,RRAY,4,1
3SB5,3SB5SFT,SFT,5PB6,RRQY,1,1
3SB5,3SB5SFT,SFT,6PB6,RRAY,1,1
3SB5,3SB5SFT,SFT,NR3,NR,3,1
3SM2,3SM2ETT,ETT,2NMQ,RQSY,5,2
3SM2,3SM2ETT,ETT,3NMATM,3NMATM,1,2
3SM2,3SM2ETT,ETT,3NMATM,3MNATM,1,2
3SM2,3SM2ETT,ETT,3NMINF,3NMINF,1,2
3SM2,3SM2ETT,ETT,3SA5,RRAY,3,2
3SM2,3SM2ETT,ETT,3SA5,SQTY,2,2
3SM2,3SM2ETT,ETT,3SA5,RQJW,1,2
3SM2,3SM2ETT,ETT,3SM5,RKLY,4,2
3SM2,3SM2ETT,ETT,3SM5,RQSY,1,2
3SM2,3SM2ETT,ETT,3SM5,RRAY,2,2
3SM2,3SM2ETT,ETT,3SM5,SQTY,2,2
3SM2,3SM2ETT,ETT,6BM6,RRAY,2,2
3SM2,3SM2ETT,ETT,6BM6,RQJW,1,2
3SM2,3SM2ETT,ETT,6BM6,RQSY,1,2
3SM2,3SM2ETT,ETT,NR4,NR,4,2
3SM2,3SM2SFT,SFT,2NMQ,RQSY,5,1
3SM2,3SM2SFT,SFT,3NMATM,3MNATM,1,1
3SM2,3SM2SFT,SFT,3NMATM,3NMATM,1,1
3SM2,3SM2SFT,SFT,3NMINF,3NMINF,1,1
3SM2,3SM2SFT,SFT,3SA5,RQJW,1,1
3SM2,3SM2SFT,SFT,3SA5,RRAY,3,1
3SM2,3SM2SFT,SFT,3SA5,SQTY,2,1
3SM2,3SM2SFT,SFT,3SM5,SQTY,2,1
3SM2,3SM2SFT,SFT,3SM5,RKLY,4,1
3SM2,3SM2SFT,SFT,3SM5,RQSY,1,1
3SM2,3SM2SFT,SFT,3SM5,RRAY,2,1
3SM2,3SM2SFT,SFT,6BM6,RRAY,2,1
3SM2,3SM2SFT,SFT,6BM6,RQJW,1,1
3SM2,3SM2SFT,SFT,6BM6,RQSY,1,1
3SM2,3SM2SFT,SFT,NR4,NR,4,1
3SP7,3SP7GBJ,GBJ,3SP2,RRQY,5,2
3SP7,3SP7GBJ,GBJ,3SP7FUEL,RQSY,1,2
3SP7,3SP7GBJ,GBJ,3SPE,RRQY,3,2
3SP7,3SP7GBJ,GBJ,3SPS,RRQY,2,2
3SP7,3SP7GBJ,GBJ,4GP5,RRQY,1,2
3SP7,3SP7GBJ,GBJ,4GPE,RRQY,1,2
3SP7,3SP7GBJ,GBJ,NR2,NR,2,2
3SP7,3SP7SCJ,SCJ,3MP2,RRQY,3,3
3SP7,3SP7SCJ,SCJ,3MPE,RRQY,3,3
3SP7,3SP7SCJ,SCJ,3MPM,RRAY,4,3
3SP7,3SP7SCJ,SCJ,3SP2,RRQY,5,3
3SP7,3SP7SCJ,SCJ,3SP7FUEL,RQSY,1,3
3SP7,3SP7SCJ,SCJ,3SPE,RRQY,3,3
3SP7,3SP7SCJ,SCJ,3SPS,RRQY,2,3
3SP7,3SP7SCJ,SCJ,4GP5,RRQY,1,3
3SP7,3SP7SCJ,SCJ,4GPE,RRQY,1,3
3SP7,3SP7SCJ,SCJ,CREW VAN,RZAY,1,3
3SP7,3SP7SCJ,SCJ,NR3,NR,3,3
3SP7,3SP7SFT,SFT,3SP2,RRQY,5,1
3SP7,3SP7SFT,SFT,3SP7FUEL,RQSY,1,1
3SP7,3SP7SFT,SFT,3SPE,RRQY,3,1
3SP7,3SP7SFT,SFT,3SPS,RRQY,2,1
3SP7,3SP7SFT,SFT,NR4,NR,4,1
3YN2,3YN2WHY,WHY,3YBLIB,3YBLIB,1,1
3YN2,3YN2WHY,WHY,3YNLIB,3YNLIB,1,1
3YN2,3YN2WHY,WHY,3YNLIBB,3YNLIBB,1,1
3YN2,3YN2WHY,WHY,3YNM,RQSY,3,1
3YN2,3YN2WHY,WHY,5PNATM,5PNATM,1,1
3YN2,3YN2WHY,WHY,6PNINF,6PNINF,1,1
3YN2,3YN2WHY,WHY,NR2,NR,2,1
3YN2,3YN2SCJ,SCJ,3YBLIB,3YBLIB,1,2
3YN2,3YN2SCJ,SCJ,3YNLIB,3YNLIB,1,2
3YN2,3YN2SCJ,SCJ,3YNLIBB,3YNLIBB,1,2
3YN2,3YN2SCJ,SCJ,3YNM,RQSY,3,2
3YN2,3YN2SCJ,SCJ,5PNATM,5PNATM,1,2
3YN2,3YN2SCJ,SCJ,6PNINF,6PNINF,1,2
3YN2,3YN2SCJ,SCJ,NR2,NR,2,2
3YN2,3YN2GBJ,GBJ,3YBLIB,3YBLIB,1,4
3YN2,3YN2GBJ,GBJ,3YNLIB,3YNLIB,1,4
3YN2,3YN2GBJ,GBJ,3YNLIBB,3YNLIBB,1,4
3YN2,3YN2GBJ,GBJ,3YNM,RQSY,3,4
3YN2,3YN2GBJ,GBJ,5PNATM,5PNATM,1,4
3YN2,3YN2GBJ,GBJ,6PNINF,6PNINF,1,4
3YN2,3YN2GBJ,GBJ,NR3,NR,3,4
3YN2,3YN2BHQ,BHQ,3YBLIB,3YBLIB,1,3
3YN2,3YN2BHQ,BHQ,3YNLIB,3YNLIB,1,3
3YN2,3YN2BHQ,BHQ,3YNLIBB,3YNLIBB,1,3
3YN2,3YN2BHQ,BHQ,3YNM,RQSY,3,3
3YN2,3YN2BHQ,BHQ,5PNATM,5PNATM,1,3
3YN2,3YN2BHQ,BHQ,6PNINF,6PNINF,1,3
3YN2,3YN2BHQ,BHQ,NR2,NR,2,3
4659S,4659SMON,SCJ,NR1,NR,1,1
4659S,4659STU,SCJ,1AYLIB,1AYLIB,1,1
4659S,4659STU,SCJ,1MYLIB,1MYLIB,1,1
4659S,4659STU,SCJ,5PNATM,5PNATM,1,1
4659S,4659STU,SCJ,6PNINF,6PNINF,1,1
4659S,4659STU,SCJ,6PYLIB,6PYLIB,1,1
4659S,4659STU,SCJ,6PYLIB2,6PYLIB2,1,1
4659S,4659STU,SCJ,NR1,NR,1,1
4AM5,4AM5AFT,AFT,1PMT,RRYY,7,1
4AM5,4AM5AFT,AFT,4AB6,RQSY,4,1
4AM5,4AM5AFT,AFT,4AB6,RRAY,2,1
4AM5,4AM5AFT,AFT,4AB6,RRYY,1,1
4AM5,4AM5AFT,AFT,4AM5,RQSY,2,1
4AM5,4AM5AFT,AFT,4AM5,SQTY,4,1
4AM5,4AM5AFT,AFT,4AM5,RRAY,1,1
4AM5,4AM5AFT,AFT,4AM5,RQJW,5,1
4AM5,4AM5AFT,AFT,4AM5,RRYY,4,1
4AM5,4AM5AFT,AFT,NR2/BANKER,3K,1,1
4AM5,4AM5AFT,AFT,NR2/BANKER,NR,2,1
4AM5,4AM5TLB,TLB,1PMT,RRYY,7,2
4AM5,4AM5TLB,TLB,4AB6,RQSY,4,2
4AM5,4AM5TLB,TLB,4AB6,RRAY,2,2
4AM5,4AM5TLB,TLB,4AB6,RRYY,1,2
4AM5,4AM5TLB,TLB,4AM5,SQTY,4,2
4AM5,4AM5TLB,TLB,4AM5,RRYY,4,2
4AM5,4AM5TLB,TLB,4AM5,RQJW,5,2
4AM5,4AM5TLB,TLB,4AM5,RQSY,2,2
4AM5,4AM5TLB,TLB,4AM5,RRAY,1,2
4AM5,4AM5TLB,TLB,NR2,NR,2,2
4BM4,4BM4SFT,SFT,4BM4,RQJW,4,2
4BM4,4BM4SFT,SFT,4BM4,SQTY,5,2
4BM4,4BM4SFT,SFT,4BM4,RRQY,10,2
4BM4,4BM4SFT,SFT,4BM4,RRAY,4,2
4BM4,4BM4SFT,SFT,4BM4,RQSY,1,2
4BM4,4BM4SFT,SFT,NR3,NR,3,2
4BM4,4BM4BFT,BFT,4BM4,SQTY,5,1
4BM4,4BM4BFT,BFT,4BM4,RRQY,10,1
4BM4,4BM4BFT,BFT,4BM4,RRAY,4,1
4BM4,4BM4BFT,BFT,4BM4,RQSY,1,1
4BM4,4BM4BFT,BFT,4BM4,RQJW,4,1
4BM4,4BM4BFT,BFT,NR3,NR,3,1
4BS4,4BS4GFN,GFN,4BN6,RQSY,6,2
4BS4,4BS4GFN,GFN,4BNATM,4BNATM,1,2
4BS4,4BS4GFN,GFN,4BNINF,4BNINF,1,2
4BS4,4BS4GFN,GFN,4BNM,RQSY,6,2
4BS4,4BS4GFN,GFN,4BP5,RQJW,4,2
4BS4,4BS4GFN,GFN,4BP5,RRQY,1,2
4BS4,4BS4GFN,GFN,4BP5,RQSY,1,2
4BS4,4BS4GFN,GFN,4BP5,RRAY,5,2
4BS4,4BS4GFN,GFN,4BSATM,4BSATM,1,2
4BS4,4BS4GFN,GFN,4BYLIBR,4BYLIBR,1,2
4BS4,4BS4GFN,GFN,NR3,NR,3,2
4BS4,4BS4MOR,MOR,4BP5,RRQY,1,3
4BS4,4BS4MOR,MOR,4BP5,RRAY,5,3
4BS4,4BS4MOR,MOR,4BP5,RQSY,1,3
4BS4,4BS4MOR,MOR,4BP5,RQJW,4,3
4BS4,4BS4MOR,MOR,4BSATM,4BSATM,1,3
4BS4,4BS4MOR,MOR,NR3,NR,3,3
4BS4,4BS4BFT,BFT,4BN6,RQSY,6,1
4BS4,4BS4BFT,BFT,4BNATM,4BNATM,1,1
4BS4,4BS4BFT,BFT,4BNINF,4BNINF,1,1
4BS4,4BS4BFT,BFT,4BNM,RQSY,6,1
4BS4,4BS4BFT,BFT,4BP5,RRAY,5,1
4BS4,4BS4BFT,BFT,4BP5,RRQY,1,1
4BS4,4BS4BFT,BFT,4BP5,RQSY,1,1
4BS4,4BS4BFT,BFT,4BP5,RQJW,4,1
4BS4,4BS4BFT,BFT,4BSATM,4BSATM,1,1
4BS4,4BS4BFT,BFT,4BYLIBR,4BYLIBR,1,1
4BS4,4BS4BFT,BFT,NR3,NR,3,1
4CM3,4CM3ETT,ETT,BMNAPD-4,VQCY,24,6
4CM3,4CM3ETT,ETT,ETTAPD-4C,VQCY,7,6
4CM3,4CM3ETT,ETT,GRFAPD-4,VQCY,21,6
4CM3,4CM3ETT,ETT,LETAPD-4,VQCY,5,6
4CM3,4CM3ETT,ETT,MADAPD-4,VQCY,7,6
4CM3,4CM3ETT,ETT,NR3,NR,3,6
4CM3,4CM3GRF,GRF,GRFAPD-4,VQCY,21,1
4CM3,4CM3GRF,GRF,LETAPD-4,VQCY,5,1
4CM3,4CM3GRF,GRF,NR3,NR,3,1
4CM3,4CM3LET,LET,GRFAPD-4,VQCY,21,2
4CM3,4CM3LET,LET,LETAPD-4,VQCY,5,2
4CM3,4CM3LET,LET,NR3,NR,3,2
4CM3,4CM3MAD,MAD,GRFAPD-4,VQCY,21,3
4CM3,4CM3MAD,MAD,LETAPD-4,VQCY,5,3
4CM3,4CM3MAD,MAD,MADAPD-4,VQCY,7,3
4CM3,4CM3MAD,MAD,NR3,NR,3,3
4CM3,4CM3JUE,JUE,BMNAPD-4,VQCY,24,4
4CM3,4CM3JUE,JUE,GRFAPD-4,VQCY,21,4
4CM3,4CM3JUE,JUE,LETAPD-4,VQCY,5,4
4CM3,4CM3JUE,JUE,MADAPD-4,VQCY,7,4
4CM3,4CM3JUE,JUE,NR3,NR,3,4
4CM3,4CM3BMN,BMN,BMNAPD-4,VQCY,24,5
4CM3,4CM3BMN,BMN,GRFAPD-4,VQCY,21,5
4CM3,4CM3BMN,BMN,LETAPD-4,VQCY,5,5
4CM3,4CM3BMN,BMN,MADAPD-4,VQCY,7,5
4CM3,4CM3BMN,BMN,NR3,NR,3,5
4MA5,4MA5TLB,TLB,2BA6,RRAY,1,2
4MA5,4MA5TLB,TLB,2BA6,SQTY,2,2
4MA5,4MA5TLB,TLB,2BA6,RQSY,1,2
4MA5,4MA5TLB,TLB,3SA5,SQTY,2,2
4MA5,4MA5TLB,TLB,3SA5,RRAY,3,2
4MA5,4MA5TLB,TLB,3SA5,RQJW,1,2
4MA5,4MA5TLB,TLB,4MA5,SQTY,10,2
4MA5,4MA5TLB,TLB,4MPT,RRYY,5,2
4MA5,4MA5TLB,TLB,4MPT,RRQY,1,2
4MA5,4MA5TLB,TLB,NR2/BANKER,3K,1,2
4MA5,4MA5TLB,TLB,NR2/BANKER,NR,2,2
4MA5,4MA5MFT,MFT,2BA6,RRAY,1,1
4MA5,4MA5MFT,MFT,2BA6,SQTY,2,1
4MA5,4MA5MFT,MFT,2BA6,RQSY,1,1
4MA5,4MA5MFT,MFT,3SA5,SQTY,2,1
4MA5,4MA5MFT,MFT,3SA5,RRAY,3,1
4MA5,4MA5MFT,MFT,3SA5,RQJW,1,1
4MA5,4MA5MFT,MFT,4MA5,SQTY,10,1
4MA5,4MA5MFT,MFT,4MPT,RRQY,1,1
4MA5,4MA5MFT,MFT,4MPT,RRYY,5,1
4MA5,4MA5MFT,MFT,NR2,NR,2,1
4MB4,4MB4SFT,SFT,3AB6,SQTY,1,2
4MB4,4MB4SFT,SFT,4MB4,SQTY,6,2
4MB4,4MB4SFT,SFT,4MB4,RRQY,10,2
4MB4,4MB4SFT,SFT,4MB4,RRAY,3,2
4MB4,4MB4SFT,SFT,4MB4,RQJW,4,2
4MB4,4MB4SFT,SFT,NR3,NR,3,2
4MB4,4MB4MFT,MFT,3AB6,SQTY,1,1
4MB4,4MB4MFT,MFT,4MB4,SQTY,6,1
4MB4,4MB4MFT,MFT,4MB4,RRQY,10,1
4MB4,4MB4MFT,MFT,4MB4,RQJW,4,1
4MB4,4MB4MFT,MFT,4MB4,RRAY,3,1
4MB4,4MB4MFT,MFT,NR3,NR,3,1
4MC2,4MC2MAD,MAD,APDGFF-4,VQCY,21,5
4MC2,4MC2MAD,MAD,APDLET-4,VQCY,5,5
4MC2,4MC2MAD,MAD,NR3,NR,3,5
4MC2,4MC2LET,LET,APDGFF-4,VQCY,21,6
4MC2,4MC2LET,LET,LETAPD-5,VQCY,5,6
4MC2,4MC2LET,LET,NR3,NR,3,6
4MC2,4MC2APD,APD,APDBMN-4,VQCY,24,1
4MC2,4MC2APD,APD,APDETT-4,VQCY,7,1
4MC2,4MC2APD,APD,APDGFF-4,VQCY,21,1
4MC2,4MC2APD,APD,APDLET-4,VQCY,5,1
4MC2,4MC2APD,APD,APDMAD-4,VQCY,6,1
4MC2,4MC2APD,APD,NR3,NR,3,1
4MC2,4MC2ETT,ETT,APDBMN-4,VQCY,24,2
4MC2,4MC2ETT,ETT,APDGFF-4,VQCY,21,2
4MC2,4MC2ETT,ETT,APDLET-4,VQCY,5,2
4MC2,4MC2ETT,ETT,APDMAD-4,VQCY,6,2
4MC2,4MC2ETT,ETT,NR3,NR,3,2
4MC2,4MC2BMN,BMN,APDGFF-4,VQCY,21,3
4MC2,4MC2BMN,BMN,APDLET-4,VQCY,5,3
4MC2,4MC2BMN,BMN,APDMAD-4,VQCY,6,3
4MC2,4MC2BMN,BMN,NR3,NR,3,3
4MC2,4MC2JUE,JUE,APDGFF-4,VQCY,21,4
4MC2,4MC2JUE,JUE,APDLET-4,VQCY,5,4
4MC2,4MC2JUE,JUE,APDMAD-4,VQCY,6,4
4MC2,4MC2JUE,JUE,NR3,NR,3,4
4MP5,4MP5TLB,TLB,4MP5,RQJW,4,2
4MP5,4MP5TLB,TLB,4MP5,RRQY,3,2
4MP5,4MP5TLB,TLB,4MP5FUEL,RQSY,1,2
4MP5,4MP5TLB,TLB,4MPB,RRQY,2,2
4MP5,4MP5TLB,TLB,4MPB,RQZY,4,2
4MP5,4MP5TLB,TLB,4MPB,CQWY,6,2
4MP5,4MP5TLB,TLB,NR3,NR,3,2
4MP5,4MP5AFT,AFT,4MP5,RQJW,4,3
4MP5,4MP5AFT,AFT,4MP5,RRQY,3,3
4MP5,4MP5AFT,AFT,4MP5FUEL,RQSY,1,3
4MP5,4MP5AFT,AFT,4MPB,RQZY,4,3
4MP5,4MP5AFT,AFT,4MPB,CQWY,6,3
4MP5,4MP5AFT,AFT,4MPB,RRQY,2,3
4MP5,4MP5AFT,AFT,4MPTA,RQZYT,6,3
4MP5,4MP5AFT,AFT,4MPTA,RRXYT,1,3
4MP5,4MP5AFT,AFT,5AP5,RQSY,3,3
4MP5,4MP5AFT,AFT,5AP9,RMOY,2,3
4MP5,4MP5AFT,AFT,5AP9,RMEY,1,3
4MP5,4MP5AFT,AFT,5APB,RQZY,2,3
4MP5,4MP5AFT,AFT,5APT,RQZYT,2,3
4MP5,4MP5AFT,AFT,CREW VAN,RZAY,1,3
4MP5,4MP5AFT,AFT,NR2,NR,2,3
4MP5,4MP5SCJ,SCJ,4MP5,RRQY,3,4
4MP5,4MP5SCJ,SCJ,4MP5,RQJW,4,4
4MP5,4MP5SCJ,SCJ,4MP5FUEL,RQSY,1,4
4MP5,4MP5SCJ,SCJ,4MPB,CQWY,6,4
4MP5,4MP5SCJ,SCJ,4MPB,RQZY,4,4
4MP5,4MP5SCJ,SCJ,4MPB,RRQY,2,4
4MP5,4MP5SCJ,SCJ,4MPTA,RQZYT,6,4
4MP5,4MP5SCJ,SCJ,4MPTA,RRXYT,1,4
4MP5,4MP5SCJ,SCJ,5AP5,RQSY,3,4
4MP5,4MP5SCJ,SCJ,5AP9,RMEY,1,4
4MP5,4MP5SCJ,SCJ,5AP9,RMOY,2,4
4MP5,4MP5SCJ,SCJ,5APB,RQZY,2,4
4MP5,4MP5SCJ,SCJ,5APT,RQZYT,2,4
4MP5,4MP5SCJ,SCJ,CREW VAN,RZAY,1,4
4MP5,4MP5SCJ,SCJ,NR2,NR,2,4
4MP5,4MP5MFT,MFT,4MP5,RRQY,3,1
4MP5,4MP5MFT,MFT,4MP5,RQJW,4,1
4MP5,4MP5MFT,MFT,4MP5FUEL,RQSY,1,1
4MP5,4MP5MFT,MFT,4MPB,CQWY,6,1
4MP5,4MP5MFT,MFT,4MPB,RRQY,2,1
4MP5,4MP5MFT,MFT,4MPB,RQZY,4,1
4MP5,4MP5MFT,MFT,NR3,NR,3,1
4MP7,4MP7MFT,MFT,3MP2,RRQY,3,1
4MP7,4MP7MFT,MFT,3MPE,RRQY,3,1
4MP7,4MP7MFT,MFT,3MPM,RRAY,4,1
4MP7,4MP7MFT,MFT,NR3,NR,3,1
4MP7,4MP7AFT,AFT,3MP2,RRQY,3,2
4MP7,4MP7AFT,AFT,3MPE,RRQY,3,2
4MP7,4MP7AFT,AFT,3MPM,RRAY,4,2
4MP7,4MP7AFT,AFT,NR3,NR,3,2
4MS2,4MS2MFT,MFT,3AS6,RRAY,3,1
4MS2,4MS2MFT,MFT,3AS6,SQTY,5,1
4MS2,4MS2MFT,MFT,4MB6,RQJW,1,1
4MS2,4MS2MFT,MFT,4MB6,RQSY,1,1
4MS2,4MS2MFT,MFT,4MB6,RRAY,2,1
4MS2,4MS2MFT,MFT,4MNQ,RQSY,5,1
4MS2,4MS2MFT,MFT,4MS4,RRAY,2,1
4MS2,4MS2MFT,MFT,4MS4,RKLY,1,1
4MS2,4MS2MFT,MFT,4MS4,RQSY,1,1
4MS2,4MS2MFT,MFT,4MS4,SQTY,1,1
4MS2,4MS2MFT,MFT,4MS4,RQJW,3,1
4MS2,4MS2MFT,MFT,NR3,NR,3,1
4MS2,4MS2ETT,ETT,3AS6,SQTY,5,2
4MS2,4MS2ETT,ETT,3AS6,RRAY,3,2
4MS2,4MS2ETT,ETT,4EB1,RQJW,4,2
4MS2,4MS2ETT,ETT,4MB6,RRAY,2,2
4MS2,4MS2ETT,ETT,4MB6,RQSY,1,2
4MS2,4MS2ETT,ETT,4MB6,RQJW,1,2
4MS2,4MS2ETT,ETT,4MNQ,RQSY,5,2
4MS2,4MS2ETT,ETT,4MS4,SQTY,1,2
4MS2,4MS2ETT,ETT,4MS4,RRAY,2,2
4MS2,4MS2ETT,ETT,4MS4,RQSY,1,2
4MS2,4MS2ETT,ETT,4MS4,RQJW,3,2
4MS2,4MS2ETT,ETT,4MS4,RKLY,1,2
4MS2,4MS2ETT,ETT,NR3,NR,3,2
4NY3,4NY3GBJ,GBJ,4NPATM,4NPATM,1,3
4NY3,4NY3GBJ,GBJ,4NYLIB,4NYLIB,1,3
4NY3,4NY3GBJ,GBJ,NR1,NR,1,3
4NY3,4NY3SCJ,SCJ,4NYLIB,4NYLIB,1,5
4NY3,4NY3SCJ,SCJ,NR1,NR,1,5
4NY3,4NY3MOR,MOR,3NMQ,RQSY,5,1
4NY3,4NY3MOR,MOR,4NMATM,4NMATM,1,1
4NY3,4NY3MOR,MOR,4NMINF,4NMINF,1,1
4NY3,4NY3MOR,MOR,4NPATM,4NPATM,1,1
4NY3,4NY3MOR,MOR,4NPINF,4NPINF,1,1
4NY3,4NY3MOR,MOR,4NYLIB,4NYLIB,1,1
4NY3,4NY3MOR,MOR,NR2,NR,2,1
4NY3,4NY3SFT,SFT,4NPATM,4NPATM,1,2
4NY3,4NY3SFT,SFT,4NYLIB,4NYLIB,1,2
4NY3,4NY3SFT,SFT,NR3,NR,3,2
4NY3,4NY3BHQ,BHQ,4NPATM,4NPATM,1,4
4NY3,4NY3BHQ,BHQ,4NYLIB,4NYLIB,1,4
4NY3,4NY3BHQ,BHQ,NR1,NR,1,4
4PM6,4PM6AFT,AFT,4PM4,RRQY,1,4
4PM6,4PM6AFT,AFT,4PM4,RQSY,2,4
4PM6,4PM6AFT,AFT,4PM4,RQJW,9,4
4PM6,4PM6AFT,AFT,4PM4,NQTY,2,4
4PM6,4PM6AFT,AFT,4PM6FUEL,RQSY,1,4
4PM6,4PM6AFT,AFT,4PMINF2,4PMINF2,1,4
4PM6,4PM6AFT,AFT,NR3,NR,3,4
4PM6,4PM6WEK,WEK,3PYLIB,3PYLIB,1,2
4PM6,4PM6WEK,WEK,4KA4,RQSY,5,2
4PM6,4PM6WEK,WEK,4PA1,RQSY,5,2
4PM6,4PM6WEK,WEK,4PA1,RRQY,1,2
4PM6,4PM6WEK,WEK,4PA1,RQJY,2,2
4PM6,4PM6WEK,WEK,4PA8,RMEY,1,2
4PM6,4PM6WEK,WEK,4PA8,RMOY,2,2
4PM6,4PM6WEK,WEK,4PM4,RQJW,9,2
4PM6,4PM6WEK,WEK,4PM4,RQSY,2,2
4PM6,4PM6WEK,WEK,4PM4,RRQY,1,2
4PM6,4PM6WEK,WEK,4PM4,NQTY,2,2
4PM6,4PM6WEK,WEK,4PM6FUEL,RQSY,1,2
4PM6,4PM6WEK,WEK,4PMINF2,4PMINF2,1,2
4PM6,4PM6WEK,WEK,4PNATM,4PNATM,1,2
4PM6,4PM6WEK,WEK,CREW VAN,RZAY,1,2
4PM6,4PM6WEK,WEK,NR2,NR,2,2
4PM6,4PM6TLB,TLB,4PM4,NQTY,2,5
4PM6,4PM6TLB,TLB,4PM4,RRQY,1,5
