TRAIN_NUM,DATE,MONTH,WEEK,BOX_TYPE,OD_PAIR,SUBTOTAL_BOX,SUBTOTAL_TEUS
5MB4,2024-01-06 03:30:00,1,0,C20,MFT-BFT,42,42.0
5MB4,2024-01-06 03:30:00,1,0,C40,MFT-BFT,18,36.0
5MB4,2024-01-06 03:30:00,1,0,C48,MFT-BFT,56,134.4
5MB4,2024-01-13 03:35:00,1,1,C20,MFT-BFT,35,35.0
5MB4,2024-01-13 03:35:00,1,1,C20,MFT-MKY,1,1.0
5MB4,2024-01-13 03:35:00,1,1,C20,MFT-TVT,2,2.0
5MB4,2024-01-13 03:35:00,1,1,C20,MFT-WQX,1,1.0
5MB4,2024-01-13 03:35:00,1,1,C40,MFT-BFT,13,26.0
5MB4,2024-01-13 03:35:00,1,1,C40,MFT-TVT,2,4.0
5MB4,2024-01-13 03:35:00,1,1,C48,MFT-BFT,50,120.0
5MB4,2024-01-13 03:35:00,1,1,C60,MFT-BFT,6,18.0
5MB4,2024-01-20 07:30:00,1,2,C20,MFT-BFT,22,22.0
5MB4,2024-01-20 07:30:00,1,2,C20,MFT-GLT,5,5.0
5MB4,2024-01-20 07:30:00,1,2,C20,MFT-TVT,4,4.0
5MB4,2024-01-20 07:30:00,1,2,C40,MFT-BFT,14,28.0
5MB4,2024-01-20 07:30:00,1,2,C45,MFT-BFT,1,2.2
5MB4,2024-01-20 07:30:00,1,2,C48,MFT-BFT,57,136.79999999999998
5MB4,2024-01-20 07:30:00,1,2,C60,MFT-BFT,3,9.0
5MB4,2024-01-27 06:40:00,1,3,C20,MFT-BFT,24,24.0
5MB4,2024-01-27 06:40:00,1,3,C20,MFT-GLT,2,2.0
5MB4,2024-01-27 06:40:00,1,3,C20,MFT-MKY,2,2.0
5MB4,2024-01-27 06:40:00,1,3,C20,MFT-TVT,4,4.0
5MB4,2024-01-27 06:40:00,1,3,C40,MFT-BFT,17,34.0
5MB4,2024-01-27 06:40:00,1,3,C40,MFT-TVT,1,2.0
5MB4,2024-01-27 06:40:00,1,3,C40,MFT-WQX,1,2.0
5MB4,2024-01-27 06:40:00,1,3,C42,MFT-BFT,1,2.1
5MB4,2024-01-27 06:40:00,1,3,C48,MFT-BFT,50,120.0
5MB4,2024-01-27 06:40:00,1,3,C60,MFT-BFT,4,12.0
5MB4,2024-02-03 02:55:00,2,4,C20,MFT-BFT,19,19.0
5MB4,2024-02-03 02:55:00,2,4,C20,MFT-TVT,3,3.0
5MB4,2024-02-03 02:55:00,2,4,C40,MFT-BFT,19,38.0
5MB4,2024-02-03 02:55:00,2,4,C40,MFT-TVT,1,2.0
5MB4,2024-02-03 02:55:00,2,4,C42,MFT-BFT,2,4.2
5MB4,2024-02-03 02:55:00,2,4,C48,MFT-BFT,49,117.6
5MB4,2024-02-03 02:55:00,2,4,C60,MFT-BFT,4,12.0
5MB4,2024-02-10 03:07:00,2,5,C20,MFT-BFT,20,20.0
5MB4,2024-02-10 03:07:00,2,5,C20,MFT-MKY,2,2.0
5MB4,2024-02-10 03:07:00,2,5,C20,MFT-TVT,3,3.0
5MB4,2024-02-10 03:07:00,2,5,C40,MFT-BFT,16,32.0
5MB4,2024-02-10 03:07:00,2,5,C42,MFT-BFT,1,2.1
5MB4,2024-02-10 03:07:00,2,5,C45,MFT-BFT,1,2.2
5MB4,2024-02-10 03:07:00,2,5,C48,MFT-BFT,47,112.8
5MB4,2024-02-10 03:07:00,2,5,C60,MFT-BFT,4,12.0
5MB4,2024-02-17 05:06:00,2,6,C20,MFT-BFT,15,15.0
5MB4,2024-02-17 05:06:00,2,6,C20,MFT-GLT,2,2.0
5MB4,2024-02-17 05:06:00,2,6,C20,MFT-MKY,8,8.0
5MB4,2024-02-17 05:06:00,2,6,C20,MFT-TVT,1,1.0
5MB4,2024-02-17 05:06:00,2,6,C20,MFT-WQX,1,1.0
5MB4,2024-02-17 05:06:00,2,6,C40,MFT-BFT,25,50.0
5MB4,2024-02-17 05:06:00,2,6,C40,MFT-TVT,2,4.0
5MB4,2024-02-17 05:06:00,2,6,C42,MFT-BFT,1,2.1
5MB4,2024-02-17 05:06:00,2,6,C45,MFT-BFT,3,6.6000000000000005
5MB4,2024-02-17 05:06:00,2,6,C48,MFT-BFT,48,115.19999999999999
5MB4,2024-02-24 03:19:00,2,7,C20,MFT-BFT,18,18.0
5MB4,2024-02-24 03:19:00,2,7,C20,MFT-MKY,1,1.0
5MB4,2024-02-24 03:19:00,2,7,C20,MFT-WQX,1,1.0
5MB4,2024-02-24 03:19:00,2,7,C40,MFT-BFT,12,24.0
5MB4,2024-02-24 03:19:00,2,7,C40,MFT-TVT,1,2.0
5MB4,2024-02-24 03:19:00,2,7,C42,MFT-BFT,1,2.1
5MB4,2024-02-24 03:19:00,2,7,C48,MFT-BFT,58,139.2
5MB4,2024-03-02 03:10:00,3,8,C20,MFT-BFT,21,21.0
5MB4,2024-03-02 03:10:00,3,8,C20,MFT-GLT,1,1.0
5MB4,2024-03-02 03:10:00,3,8,C20,MFT-MKY,2,2.0
5MB4,2024-03-02 03:10:00,3,8,C20,MFT-TVT,3,3.0
5MB4,2024-03-02 03:10:00,3,8,C20,MFT-WQX,3,3.0
5MB4,2024-03-02 03:10:00,3,8,C40,MFT-BFT,24,48.0
5MB4,2024-03-02 03:10:00,3,8,C40,MFT-TVT,1,2.0
5MB4,2024-03-02 03:10:00,3,8,C42,MFT-BFT,1,2.1
5MB4,2024-03-02 03:10:00,3,8,C48,MFT-BFT,41,98.39999999999999
5MB4,2024-03-02 03:10:00,3,8,C60,MFT-BFT,1,3.0
5MB4,2024-03-09 05:55:00,3,9,C20,MFT-BFT,14,14.0
5MB4,2024-03-09 05:55:00,3,9,C20,MFT-MKY,1,1.0
5MB4,2024-03-09 05:55:00,3,9,C20,MFT-ROK,1,1.0
5MB4,2024-03-09 05:55:00,3,9,C20,MFT-TVT,1,1.0
5MB4,2024-03-09 05:55:00,3,9,C20,MFT-WQX,1,1.0
5MB4,2024-03-09 05:55:00,3,9,C40,MFT-BFT,16,32.0
5MB4,2024-03-09 05:55:00,3,9,C40,MFT-TVT,1,2.0
5MB4,2024-03-09 05:55:00,3,9,C48,MFT-BFT,50,120.0
5MB4,2024-03-16 02:52:00,3,10,C20,MFT-BFT,24,24.0
5MB4,2024-03-16 02:52:00,3,10,C20,MFT-GLT,4,4.0
5MB4,2024-03-16 02:52:00,3,10,C20,MFT-TVT,2,2.0
5MB4,2024-03-16 02:52:00,3,10,C20,MFT-WQX,1,1.0
5MB4,2024-03-16 02:52:00,3,10,C40,MFT-BFT,18,36.0
5MB4,2024-03-16 02:52:00,3,10,C40,MFT-TVT,1,2.0
5MB4,2024-03-16 02:52:00,3,10,C42,MFT-BFT,6,12.600000000000001
5MB4,2024-03-16 02:52:00,3,10,C45,MFT-BFT,2,4.4
5MB4,2024-03-16 02:52:00,3,10,C48,MFT-BFT,48,115.19999999999999
5MB4,2024-03-16 02:52:00,3,10,C60,MFT-BFT,3,9.0
5MB4,2024-03-23 05:04:00,3,11,C20,MFT-BFT,22,22.0
5MB4,2024-03-23 05:04:00,3,11,C20,MFT-GLT,3,3.0
5MB4,2024-03-23 05:04:00,3,11,C20,MFT-TVT,1,1.0
5MB4,2024-03-23 05:04:00,3,11,C20,MFT-WQX,1,1.0
5MB4,2024-03-23 05:04:00,3,11,C40,MFT-BFT,23,46.0
5MB4,2024-03-23 05:04:00,3,11,C42,MFT-BFT,4,8.4
5MB4,2024-03-23 05:04:00,3,11,C45,MFT-BFT,1,2.2
5MB4,2024-03-23 05:04:00,3,11,C48,MFT-BFT,50,120.0
5MB4,2024-03-23 05:04:00,3,11,C60,MFT-BFT,2,6.0
5MB4,2024-03-30 03:11:00,3,12,C20,MFT-BFT,30,30.0
5MB4,2024-03-30 03:11:00,3,12,C20,MFT-TVT,2,2.0
5MB4,2024-03-30 03:11:00,3,12,C40,MFT-BFT,15,30.0
5MB4,2024-03-30 03:11:00,3,12,C40,MFT-MKY,1,2.0
5MB4,2024-03-30 03:11:00,3,12,C40,MFT-TVT,3,6.0
5MB4,2024-03-30 03:11:00,3,12,C40,MFT-WQX,1,2.0
5MB4,2024-03-30 03:11:00,3,12,C42,MFT-BFT,4,8.4
5MB4,2024-03-30 03:11:00,3,12,C48,MFT-BFT,48,115.19999999999999
5MB4,2024-04-06 03:15:00,4,13,C20,MFT-BFT,21,21.0
5MB4,2024-04-06 03:15:00,4,13,C20,MFT-GLT,1,1.0
5MB4,2024-04-06 03:15:00,4,13,C20,MFT-TVT,5,5.0
5MB4,2024-04-06 03:15:00,4,13,C40,MFT-BFT,22,44.0
5MB4,2024-04-06 03:15:00,4,13,C40,MFT-TVT,1,2.0
5MB4,2024-04-06 03:15:00,4,13,C42,MFT-BFT,2,4.2
5MB4,2024-04-06 03:15:00,4,13,C45,MFT-BFT,2,4.4
5MB4,2024-04-06 03:15:00,4,13,C48,MFT-BFT,37,88.8
5MB4,2024-04-13 03:58:00,4,14,C20,MFT-BFT,17,17.0
5MB4,2024-04-13 03:58:00,4,14,C20,MFT-GLT,3,3.0
5MB4,2024-04-13 03:58:00,4,14,C40,MFT-BFT,26,52.0
5MB4,2024-04-13 03:58:00,4,14,C40,MFT-TVT,1,2.0
5MB4,2024-04-13 03:58:00,4,14,C42,MFT-BFT,2,4.2
5MB4,2024-04-13 03:58:00,4,14,C48,MFT-BFT,41,98.39999999999999
5MB4,2024-04-20 03:50:00,4,15,C20,MFT-BFT,12,12.0
5MB4,2024-04-20 03:50:00,4,15,C20,MFT-GLT,1,1.0
5MB4,2024-04-20 03:50:00,4,15,C20,MFT-MKY,1,1.0
5MB4,2024-04-20 03:50:00,4,15,C20,MFT-TVT,1,1.0
5MB4,2024-04-20 03:50:00,4,15,C40,MFT-BFT,28,56.0
5MB4,2024-04-20 03:50:00,4,15,C42,MFT-BFT,1,2.1
5MB4,2024-04-20 03:50:00,4,15,C48,MFT-BFT,49,117.6
5MB4,2024-04-27 12:55:00,4,16,C20,MFT-BFT,17,17.0
5MB4,2024-04-27 12:55:00,4,16,C20,MFT-TVT,4,4.0
5MB4,2024-04-27 12:55:00,4,16,C48,MFT-BFT,16,38.4
5MB4,2024-05-04 04:00:00,5,17,C20,MFT-BFT,20,20.0
5MB4,2024-05-04 04:00:00,5,17,C20,MFT-MKY,2,2.0
5MB4,2024-05-04 04:00:00,5,17,C20,MFT-TVT,3,3.0
5MB4,2024-05-04 04:00:00,5,17,C40,MFT-BFT,12,24.0
5MB4,2024-05-04 04:00:00,5,17,C40,MFT-TVT,1,2.0
5MB4,2024-05-04 04:00:00,5,17,C48,MFT-BFT,28,67.2
5MB4,2024-05-11 06:05:00,5,18,C20,MFT-BFT,13,13.0
5MB4,2024-05-11 06:05:00,5,18,C20,MFT-GLT,5,5.0
5MB4,2024-05-11 06:05:00,5,18,C20,MFT-MKY,2,2.0
5MB4,2024-05-11 06:05:00,5,18,C20,MFT-TVT,4,4.0
5MB4,2024-05-11 06:05:00,5,18,C20,MFT-WQX,1,1.0
5MB4,2024-05-11 06:05:00,5,18,C40,MFT-BFT,10,20.0
5MB4,2024-05-11 06:05:00,5,18,C40,MFT-WQX,1,2.0
5MB4,2024-05-11 06:05:00,5,18,C45,MFT-BFT,1,2.2
5MB4,2024-05-11 06:05:00,5,18,C48,MFT-BFT,44,105.6
5MB4,2024-05-18 05:10:00,5,19,C20,MFT-BFT,29,29.0
5MB4,2024-05-18 05:10:00,5,19,C20,MFT-TVT,3,3.0
5MB4,2024-05-18 05:10:00,5,19,C40,MFT-BFT,19,38.0
5MB4,2024-05-18 05:10:00,5,19,C40,MFT-TVT,1,2.0
5MB4,2024-05-18 05:10:00,5,19,C45,MFT-BFT,1,2.2
5MB4,2024-05-18 05:10:00,5,19,C48,MFT-BFT,42,100.8
5MB4,2024-05-25 08:00:00,5,20,C20,MFT-BFT,14,14.0
5MB4,2024-05-25 08:00:00,5,20,C20,MFT-GLT,1,1.0
5MB4,2024-05-25 08:00:00,5,20,C20,MFT-TVT,2,2.0
5MB4,2024-05-25 08:00:00,5,20,C40,MFT-BFT,11,22.0
5MB4,2024-05-25 08:00:00,5,20,C42,MFT-BFT,1,2.1
5MB4,2024-05-25 08:00:00,5,20,C48,MFT-BFT,47,112.8
5MB4,2024-06-01 06:15:00,6,21,C20,MFT-BFT,20,20.0
5MB4,2024-06-01 06:15:00,6,21,C20,MFT-GLT,1,1.0
5MB4,2024-06-01 06:15:00,6,21,C20,MFT-MKY,1,1.0
5MB4,2024-06-01 06:15:00,6,21,C20,MFT-TVT,4,4.0
5MB4,2024-06-01 06:15:00,6,21,C40,MFT-BFT,15,30.0
5MB4,2024-06-01 06:15:00,6,21,C42,MFT-BFT,2,4.2
5MB4,2024-06-01 06:15:00,6,21,C48,MFT-BFT,39,93.6
5MB4,2024-06-08 06:30:00,6,22,C20,MFT-BFT,13,13.0
5MB4,2024-06-08 06:30:00,6,22,C20,MFT-TVT,1,1.0
5MB4,2024-06-08 06:30:00,6,22,C40,MFT-BFT,17,34.0
5MB4,2024-06-08 06:30:00,6,22,C40,MFT-GLT,1,2.0
5MB4,2024-06-08 06:30:00,6,22,C40,MFT-TVT,1,2.0
5MB4,2024-06-08 06:30:00,6,22,C42,MFT-BFT,1,2.1
5MB4,2024-06-08 06:30:00,6,22,C48,MFT-BFT,44,105.6
5MB4,2024-06-08 06:30:00,6,22,C60,MFT-BFT,10,30.0
5MB4,2024-06-15 04:45:00,6,23,C20,MFT-BFT,9,9.0
5MB4,2024-06-15 04:45:00,6,23,C20,MFT-GLT,1,1.0
5MB4,2024-06-15 04:45:00,6,23,C20,MFT-TVT,3,3.0
5MB4,2024-06-15 04:45:00,6,23,C40,MFT-BFT,15,30.0
5MB4,2024-06-15 04:45:00,6,23,C40,MFT-TVT,1,2.0
5MB4,2024-06-15 04:45:00,6,23,C45,MFT-BFT,1,2.2
5MB4,2024-06-15 04:45:00,6,23,C48,MFT-BFT,51,122.39999999999999
5MB4,2024-06-22 04:08:00,6,24,C20,MFT-BFT,12,12.0
5MB4,2024-06-22 04:08:00,6,24,C20,MFT-GLT,2,2.0
5MB4,2024-06-22 04:08:00,6,24,C20,MFT-MKY,1,1.0
5MB4,2024-06-22 04:08:00,6,24,C20,MFT-TVT,1,1.0
5MB4,2024-06-22 04:08:00,6,24,C40,MFT-BFT,17,34.0
5MB4,2024-06-22 04:08:00,6,24,C40,MFT-GLT,1,2.0
5MB4,2024-06-22 04:08:00,6,24,C40,MFT-ROK,1,2.0
5MB4,2024-06-22 04:08:00,6,24,C40,MFT-TVT,1,2.0
5MB4,2024-06-22 04:08:00,6,24,C42,MFT-BFT,1,2.1
5MB4,2024-06-22 04:08:00,6,24,C45,MFT-BFT,1,2.2
5MB4,2024-06-22 04:08:00,6,24,C48,MFT-BFT,51,122.39999999999999
5MB4,2024-06-29 04:25:00,6,25,C20,MFT-BFT,23,23.0
5MB4,2024-06-29 04:25:00,6,25,C20,MFT-MKY,4,4.0
5MB4,2024-06-29 04:25:00,6,25,C20,MFT-TVT,3,3.0
5MB4,2024-06-29 04:25:00,6,25,C40,MFT-BFT,27,54.0
5MB4,2024-06-29 04:25:00,6,25,C42,MFT-BFT,2,4.2
5MB4,2024-06-29 04:25:00,6,25,C45,MFT-BFT,1,2.2
5MB4,2024-06-29 04:25:00,6,25,C48,MFT-BFT,44,105.6
5MB4,2024-06-29 04:25:00,6,25,C60,MFT-BFT,1,3.0
5MB4,2024-07-06 03:45:00,7,26,C20,MFT-BFT,15,15.0
5MB4,2024-07-06 03:45:00,7,26,C20,MFT-GLT,2,2.0
5MB4,2024-07-06 03:45:00,7,26,C20,MFT-TVT,1,1.0
5MB4,2024-07-06 03:45:00,7,26,C20,MFT-WQX,1,1.0
5MB4,2024-07-06 03:45:00,7,26,C40,MFT-BFT,17,34.0
5MB4,2024-07-06 03:45:00,7,26,C40,MFT-ROK,1,2.0
5MB4,2024-07-06 03:45:00,7,26,C40,MFT-TVT,1,2.0
5MB4,2024-07-06 03:45:00,7,26,C42,MFT-BFT,2,4.2
5MB4,2024-07-06 03:45:00,7,26,C48,MFT-BFT,37,88.8
5MB4,2024-07-06 03:45:00,7,26,C60,MFT-BFT,2,6.0
5MB4,2024-07-13 03:40:00,7,27,C20,MFT-BFT,13,13.0
5MB4,2024-07-13 03:40:00,7,27,C20,MFT-GLT,2,2.0
5MB4,2024-07-13 03:40:00,7,27,C20,MFT-TVT,1,1.0
5MB4,2024-07-13 03:40:00,7,27,C40,MFT-BFT,5,10.0
5MB4,2024-07-13 03:40:00,7,27,C40,MFT-TVT,2,4.0
5MB4,2024-07-13 03:40:00,7,27,C48,MFT-BFT,52,124.8
5MB4,2024-07-20 07:10:00,7,28,C20,MFT-BFT,18,18.0
5MB4,2024-07-20 07:10:00,7,28,C20,MFT-GLT,3,3.0
5MB4,2024-07-20 07:10:00,7,28,C20,MFT-TVT,3,3.0
5MB4,2024-07-20 07:10:00,7,28,C40,MFT-BFT,9,18.0
5MB4,2024-07-20 07:10:00,7,28,C40,MFT-ROK,1,2.0
5MB4,2024-07-20 07:10:00,7,28,C48,MFT-BFT,56,134.4
5MB4,2024-07-20 07:10:00,7,28,C60,MFT-BFT,1,3.0
5MB4,2024-07-27 04:04:00,7,29,C20,MFT-BFT,20,20.0
5MB4,2024-07-27 04:04:00,7,29,C20,MFT-GLT,1,1.0
5MB4,2024-07-27 04:04:00,7,29,C20,MFT-TVT,1,1.0
5MB4,2024-07-27 04:04:00,7,29,C20,MFT-WQX,1,1.0
5MB4,2024-07-27 04:04:00,7,29,C40,MFT-BFT,8,16.0
5MB4,2024-07-27 04:04:00,7,29,C40,MFT-ROK,1,2.0
5MB4,2024-07-27 04:04:00,7,29,C48,MFT-BFT,44,105.6
5MB4,2024-07-27 04:04:00,7,29,C60,MFT-BFT,2,6.0
5MB4,2024-08-03 06:00:00,8,30,C20,MFT-BFT,19,19.0
5MB4,2024-08-03 06:00:00,8,30,C20,MFT-WQX,1,1.0
5MB4,2024-08-03 06:00:00,8,30,C40,MFT-BFT,16,32.0
5MB4,2024-08-03 06:00:00,8,30,C40,MFT-GLT,1,2.0
5MB4,2024-08-03 06:00:00,8,30,C40,MFT-TVT,1,2.0
5MB4,2024-08-03 06:00:00,8,30,C42,MFT-BFT,1,2.1
5MB4,2024-08-03 06:00:00,8,30,C48,MFT-BFT,46,110.39999999999999
5MB4,2024-08-03 06:00:00,8,30,C60,MFT-BFT,6,18.0
5MB4,2024-08-10 04:13:00,8,31,C20,MFT-BFT,20,20.0
5MB4,2024-08-10 04:13:00,8,31,C20,MFT-GLT,4,4.0
5MB4,2024-08-10 04:13:00,8,31,C20,MFT-TVT,6,6.0
5MB4,2024-08-10 04:13:00,8,31,C40,MFT-BFT,6,12.0
5MB4,2024-08-10 04:13:00,8,31,C40,MFT-PFT,1,2.0
5MB4,2024-08-10 04:13:00,8,31,C40,MFT-ROK,1,2.0
5MB4,2024-08-10 04:13:00,8,31,C42,MFT-BFT,1,2.1
5MB4,2024-08-10 04:13:00,8,31,C48,MFT-BFT,36,86.39999999999999
5MB4,2024-08-10 04:13:00,8,31,C60,MFT-BFT,1,3.0
5MB4,2024-08-17 03:50:00,8,32,C20,MFT-BFT,16,16.0
5MB4,2024-08-17 03:50:00,8,32,C20,MFT-GLT,3,3.0
5MB4,2024-08-17 03:50:00,8,32,C20,MFT-MKY,1,1.0
5MB4,2024-08-17 03:50:00,8,32,C20,MFT-TVT,1,1.0
5MB4,2024-08-17 03:50:00,8,32,C40,MFT-BFT,11,22.0
5MB4,2024-08-17 03:50:00,8,32,C40,MFT-TVT,1,2.0
5MB4,2024-08-17 03:50:00,8,32,C42,MFT-BFT,1,2.1
5MB4,2024-08-17 03:50:00,8,32,C48,MFT-BFT,47,112.8
5MB4,2024-08-24 05:00:00,8,33,C20,MFT-BFT,15,15.0
5MB4,2024-08-24 05:00:00,8,33,C20,MFT-GLT,5,5.0
5MB4,2024-08-24 05:00:00,8,33,C20,MFT-MKY,1,1.0
5MB4,2024-08-24 05:00:00,8,33,C20,MFT-TVT,3,3.0
5MB4,2024-08-24 05:00:00,8,33,C20,MFT-WQX,1,1.0
5MB4,2024-08-24 05:00:00,8,33,C40,MFT-BFT,10,20.0
5MB4,2024-08-24 05:00:00,8,33,C40,MFT-TVT,3,6.0
5MB4,2024-08-24 05:00:00,8,33,C42,MFT-BFT,2,4.2
5MB4,2024-08-24 05:00:00,8,33,C48,MFT-BFT,44,105.6
5MB4,2024-08-24 05:00:00,8,33,C60,MFT-BFT,2,6.0
5MB4,2024-08-31 03:58:00,8,34,C20,MFT-BFT,23,23.0
5MB4,2024-08-31 03:58:00,8,34,C20,MFT-GLT,1,1.0
5MB4,2024-08-31 03:58:00,8,34,C20,MFT-ROK,1,1.0
5MB4,2024-08-31 03:58:00,8,34,C20,MFT-TVT,3,3.0
5MB4,2024-08-31 03:58:00,8,34,C40,MFT-BFT,17,34.0
5MB4,2024-08-31 03:58:00,8,34,C48,MFT-BFT,48,115.19999999999999
5MB4,2024-08-31 03:58:00,8,34,C60,MFT-BFT,1,3.0
5MB4,2024-09-07 03:55:00,9,35,C20,MFT-BFT,28,28.0
5MB4,2024-09-07 03:55:00,9,35,C20,MFT-GLT,1,1.0
5MB4,2024-09-07 03:55:00,9,35,C20,MFT-TVT,1,1.0
5MB4,2024-09-07 03:55:00,9,35,C40,MFT-BFT,12,24.0
5MB4,2024-09-07 03:55:00,9,35,C42,MFT-BFT,1,2.1
5MB4,2024-09-07 03:55:00,9,35,C48,MFT-BFT,45,108.0
5MB4,2024-09-14 06:01:00,9,36,C20,MFT-BFT,16,16.0
5MB4,2024-09-14 06:01:00,9,36,C40,MFT-BFT,17,34.0
5MB4,2024-09-14 06:01:00,9,36,C40,MFT-TVT,2,4.0
5MB4,2024-09-14 06:01:00,9,36,C48,MFT-BFT,55,132.0
5MB4,2024-09-14 06:01:00,9,36,C60,MFT-BFT,2,6.0
5MB4,2024-09-21 05:00:00,9,37,C20,MFT-BFT,15,15.0
5MB4,2024-09-21 05:00:00,9,37,C20,MFT-GLT,1,1.0
5MB4,2024-09-21 05:00:00,9,37,C20,MFT-WQX,2,2.0
5MB4,2024-09-21 05:00:00,9,37,C40,MFT-BFT,14,28.0
5MB4,2024-09-21 05:00:00,9,37,C40,MFT-ROK,1,2.0
5MB4,2024-09-21 05:00:00,9,37,C40,MFT-TVT,1,2.0
5MB4,2024-09-21 05:00:00,9,37,C42,MFT-BFT,1,2.1
5MB4,2024-09-21 05:00:00,9,37,C45,MFT-BFT,2,4.4
5MB4,2024-09-21 05:00:00,9,37,C48,MFT-BFT,44,105.6
5MB4,2024-09-28 05:11:00,9,38,C20,MFT-BFT,16,16.0
5MB4,2024-09-28 05:11:00,9,38,C20,MFT-MER,1,1.0
5MB4,2024-09-28 05:11:00,9,38,C20,MFT-ROK,1,1.0
5MB4,2024-09-28 05:11:00,9,38,C40,MFT-BFT,10,20.0
5MB4,2024-09-28 05:11:00,9,38,C40,MFT-TVT,2,4.0
5MB4,2024-09-28 05:11:00,9,38,C48,MFT-BFT,46,110.39999999999999
5MB4,2024-09-28 05:11:00,9,38,C60,MFT-BFT,1,3.0
5MB4,2024-10-05 04:50:00,10,39,C20,MFT-BFT,13,13.0
5MB4,2024-10-05 04:50:00,10,39,C20,MFT-MKY,4,4.0
5MB4,2024-10-05 04:50:00,10,39,C20,MFT-TVT,3,3.0
5MB4,2024-10-05 04:50:00,10,39,C40,MFT-BFT,9,18.0
5MB4,2024-10-05 04:50:00,10,39,C40,MFT-ROK,1,2.0
5MB4,2024-10-05 04:50:00,10,39,C40,MFT-TVT,1,2.0
5MB4,2024-10-05 04:50:00,10,39,C45,MFT-BFT,1,2.2
5MB4,2024-10-05 04:50:00,10,39,C48,MFT-BFT,48,115.19999999999999
5MB5,2024-02-23 08:05:00,2,7,C20,MFT-SFT,39,39.0
5MB5,2024-02-23 08:05:00,2,7,C30,MFT-SFT,2,3.0
5MB5,2024-02-23 08:05:00,2,7,C40,MFT-SFT,10,20.0
5MB5,2024-02-23 08:05:00,2,7,C48,MFT-SFT,1,2.4
5MB5,2024-02-24 04:34:00,2,7,C20,MFT-BFT,17,17.0
5MB5,2024-02-24 04:34:00,2,7,C20,MFT-GLT,1,1.0
5MB5,2024-02-24 04:34:00,2,7,C20,MFT-MKY,2,2.0
5MB5,2024-02-24 04:34:00,2,7,C20,MFT-WQX,2,2.0
5MB5,2024-02-24 04:34:00,2,7,C20,SFT-BFT,9,9.0
5MB5,2024-02-24 04:34:00,2,7,C40,MFT-BFT,11,22.0
5MB5,2024-02-24 04:34:00,2,7,C40,SFT-BFT,4,8.0
5MB5,2024-02-24 04:34:00,2,7,C40,SFT-MKY,4,8.0
5MB5,2024-02-24 04:34:00,2,7,C40,SFT-TVT,1,2.0
5MB5,2024-02-24 04:34:00,2,7,C42,MFT-BFT,2,4.2
5MB5,2024-02-24 04:34:00,2,7,C48,MFT-BFT,7,16.8
5MB5,2024-02-27 05:05:00,2,8,C20,MFT-MOR,7,7.0
5MB5,2024-03-08 09:45:00,3,9,C20,MFT-SFT,21,21.0
5MB5,2024-03-08 09:45:00,3,9,C30,MFT-SFT,2,3.0
5MB5,2024-03-08 09:45:00,3,9,C40,MFT-SFT,11,22.0
5MB5,2024-03-08 09:45:00,3,9,C48,MFT-SFT,10,24.0
5MB5,2024-03-09 07:03:00,3,9,C20,MFT-BFT,13,13.0
5MB5,2024-03-09 07:03:00,3,9,C20,MFT-GLT,1,1.0
5MB5,2024-03-09 07:03:00,3,9,C20,MFT-TVT,1,1.0
5MB5,2024-03-09 07:03:00,3,9,C20,MFT-WQX,2,2.0
5MB5,2024-03-09 07:03:00,3,9,C40,MFT-BFT,19,38.0
5MB5,2024-03-09 07:03:00,3,9,C40,MFT-WQX,1,2.0
5MB5,2024-03-09 07:03:00,3,9,C42,MFT-BFT,4,8.4
5MB5,2024-03-09 07:03:00,3,9,C48,MFT-BFT,8,19.2
5MB5,2024-06-07 12:37:00,6,22,C20,MFT-MOR,6,6.0
5MB5,2024-06-07 12:37:00,6,22,C20,MFT-SFT,17,17.0
5MB5,2024-06-07 12:37:00,6,22,C40,MFT-SFT,4,8.0
5MB5,2024-06-08 07:49:00,6,22,C20,MFT-BFT,8,8.0
5MB5,2024-06-08 07:49:00,6,22,C20,MFT-TVT,1,1.0
5MB5,2024-06-08 07:49:00,6,22,C20,SFT-BFT,12,12.0
5MB5,2024-06-08 07:49:00,6,22,C20,SFT-WQX,1,1.0
5MB5,2024-06-08 07:49:00,6,22,C40,MFT-BFT,27,54.0
5MB5,2024-06-08 07:49:00,6,22,C40,MFT-GLT,1,2.0
5MB5,2024-06-08 07:49:00,6,22,C40,SFT-BFT,2,4.0
5MB5,2024-06-08 07:49:00,6,22,C40,SFT-TVT,1,2.0
5MB5,2024-06-08 07:49:00,6,22,C42,MFT-BFT,4,8.4
5MB5,2024-06-08 07:49:00,6,22,C48,MFT-BFT,22,52.8
5MB5,2024-06-08 07:49:00,6,22,C48,SFT-BFT,2,4.8
5MB5,2024-06-08 07:49:00,6,22,C60,MFT-BFT,4,12.0
5MB5,2024-06-12 23:34:00,6,23,C20,MFT-MOR,10,10.0
5MB5,2024-06-12 23:34:00,6,23,C40,MFT-MOR,5,10.0
5MB5,2024-08-02 09:11:00,8,30,C20,MFT-SFT,32,32.0
5MB5,2024-08-02 09:11:00,8,30,C40,MFT-SFT,8,16.0
5MB5,2024-08-03 04:21:00,8,30,C20,MFT-BFT,6,6.0
5MB5,2024-08-03 04:21:00,8,30,C20,SFT-BFT,16,16.0
5MB5,2024-08-03 04:21:00,8,30,C20,SFT-GLT,2,2.0
